id;imdb_id;titulo;poster_path;puntuacion_media;votos;contgeneros;id_genero;id_genero;id_genero;id_genero;id_genero;id_genero;id_genero;id_genero
105077;tt1286130;Battlestar Galactica: The Plan;/8pTymK6Hqt3MZ9RlnfLpzv2kclP.jpg;6,6;145;4;878;28;12;18;;;;
105083;tt0066045;Il tuo dolce corpo da uccidere;/8oh7ItQ6UfM1P4Wnm5OE80dYWbQ.jpg;7,5;2;2;27;53;;;;;;
105085;tt0067511;Gli occhi freddi della paura;/5cLtlEXDXmGPISQg2ODgPB5rhQQ.jpg;4,3;5;2;27;53;;;;;;
105098;tt0067913;L'uomo dagli occhi di ghiaccio;/96wAHmk15MVpzwu9UwvlYisnz6H.jpg;4,9;4;3;18;9648;27;;;;;
105114;tt0069186;Rivelazioni di un maniaco sessuale al capo della squadra mobile;/6agHMmImYxFqrtd40JyEooJh4bl.jpg;7;5;6;80;18;27;9648;10749;53;;
105121;tt2011265;Tchoupitoulas;/lwOpzWPdavac8edHvjO7nsxue19.jpg;8,7;3;1;99;;;;;;;
105158;tt0000008;Edison Kinetoscopic Record of a Sneeze;/utsYe7NaVdiUhXpBwgln3LTucYs.jpg;4,7;12;1;99;;;;;;;
105168;tt0242849;Santa Claus;/ziOYs3qTs8U1p4NrzjDxAa4yXdy.jpg;6;8;2;10751;14;;;;;;
105246;tt0088775;Basic Training;/sy61pd4TTCuYvITU1lI0JGrDZGm.jpg;6,5;2;1;35;;;;;;;
105299;tt0401787;Siblings;/yUAH62tziURf4pBAaBsbluKSUzc.jpg;5,8;5;1;35;;;;;;;
105325;tt1114718;How to Hook Up Your Home Theater;/3CymeialTvJsD5sJZfvHTB8fW23.jpg;7,8;17;2;16;35;;;;;;
105352;tt0000488;The Land Beyond the Sunset;/8N53WPeHCyw7rnESaIbjOzlWAMr.jpg;7;5;2;14;18;;;;;;
105388;tt1391581;Every Second Counts;/fJyuDmHWHj2j9e8dvuRTjz8FowK.jpg;6;1;3;18;99;10751;;;;;
105398;tt0076531;Passi di morte perduti nel buio;/p2oRlZkutb5iuKKPwn5JrAG8AVb.jpg;5;5;5;35;80;18;27;53;;;
105404;tt0087313;Garbo Talks;/siGdQam6BxAZdX0mTBpcMo9zDK8.jpg;6,2;8;2;35;18;;;;;;
105406;tt0054473;Who Was That Lady?;/dN37tU1T7iHFSrRHomGg6wPuG2h.jpg;6,5;6;1;35;;;;;;;
105503;tt0180872;The No Mercy Man;/cJEUf4W4EchS7n2YTWppeLFE7pE.jpg;5,7;3;2;18;28;;;;;;
105526;tt2066176;Any Day Now;/vDE7BO4o6NQKcT8ZqGjPJohzWgN.jpg;6,6;22;1;18;;;;;;;
105528;tt1894561;Cowgirls n' Angels;/ctSRKSeB57JQSvvGvdBoWgFxniy.jpg;5,3;15;2;18;10751;;;;;;
105531;tt0850677;Jack & Diane;/9ly67vkTavGz7zRFBe9qRLj9ecZ.jpg;4,3;26;3;18;27;10749;;;;;
105536;tt0047501;Sitting Bull;/puEodjPHbzQzcZ5k4DCqAJFmLrT.jpg;3,9;4;1;37;;;;;;;
105538;tt1762248;Codependent Lesbian Space Alien Seeks Same;/fU4L3uWIU9bSRdoPe5kK0pcI2wW.jpg;3,3;2;3;35;10749;878;;;;;
105539;tt0016310;The Salvation Hunters;/yWQ0ngCtUSkzqYLcT7K7wOq7T2r.jpg;7;3;1;18;;;;;;;
105548;tt0024539;Secrets;/c3mO74ex3LxUziXkNwEk5HkZ2sl.jpg;4;2;2;18;37;;;;;;
105551;tt0029626;Swing High, Swing Low;/subrk3dzsH4pGUyuBpNsDzM1z9J.jpg;5;1;2;18;10749;;;;;;
105561;tt1916719;Patriocracy;/tiN2WRIKPp6TbfL4WvPLLztV3bQ.jpg;6,8;2;1;99;;;;;;;
105567;tt1854364;The Union;/pHtJkK3G190wD4uTRVtOq1HClng.jpg;10;1;2;10402;99;;;;;;
105572;tt0096309;Trois places pour le 26;/rIc2G8ZiD8wsuHBSe2LWTBXQZmu.jpg;6,5;2;1;10749;;;;;;;
105583;tt0196499;Diaries Notes and Sketches;/aCUk6nAEIunT99inHjtBDhHtGTI.jpg;9;3;1;99;;;;;;;
105586;tt1884414;Shakespeare High;/a5sUyqoVQzNOO3ABrrxyleuRAEc.jpg;6,5;2;1;99;;;;;;;
105593;tt0193647;You Are Not I;/noccBCGc2PzPuFn8qgR6CO3nUxt.jpg;5;1;3;9648;18;53;;;;;
105678;tt1913030;God Save My Shoes;/c8PmIvK9gEee5GEa46Q4iPqcj1e.jpg;7;1;1;99;;;;;;;
105759;tt1430144;The Black Hole;/dazCH8PW5siR0ujj6bAb1DNVtxE.jpg;7,2;23;2;35;80;;;;;;
105768;tt2039339;Flicka: Country Pride;/e7KWAat45gEhoVILhpZve1VpNDp.jpg;6,3;12;2;10751;18;;;;;;
105770;tt0130514;The Bloody Olive;/cdr5cV1uO4dKA2rBsk5OrmTLrE3.jpg;7,3;6;2;35;80;;;;;;
105778;tt1512779;Edie & Thea: A Very Long Engagement;/7HSMvRHsQyYpQcpUmFn9bqs8e0k.jpg;6;1;4;18;99;10749;10751;;;;
105787;tt2114490;The Woman Who Wasn't There;/p7Qjf9B0p0bwsZIzQwH80A1Soo4.jpg;6,7;14;1;99;;;;;;;
105789;tt1599296;Going Down in La-La Land;/p3rIm8fKTv4flFFzE7GeZOVfCcw.jpg;6,2;16;2;18;35;;;;;;
105790;tt2129930;Booker's Place: A Mississippi Story;/mMfXOnbsJDZTY9M9ImcaMTVj93d.jpg;5;1;1;99;;;;;;;
105864;tt1979388;The Good Dinosaur;/2ZckiMTfSkCep2JTtZbr73tnQbN.jpg;6,6;1782;3;12;16;10751;;;;;
105875;tt0910852;Cinderella;/rbzGHv4ir7BC3Nmlyf276yS0de8.jpg;6;2;3;16;10751;14;;;;;
105885;tt1754944;eCupid;/qMQTNJ1lGSjIbdIQ6w8WgsJ32Mu.jpg;5,1;20;1;10749;;;;;;;
105891;tt1754277;Kawa;/mgDMC5AnzxyeIDsByAyhNmkyPzs.jpg;5;1;2;18;10769;;;;;;
105942;tt1580346;ReGeneration;/q6DqzWDuai2EqWE4stWwIZDRIaK.jpg;7,2;7;2;99;28;;;;;;
105945;tt1694118;Memorial Day;/4eRiRft3FruMU07ZdxLNnvAk8Gc.jpg;5,8;20;5;28;18;10751;36;10752;;;
105972;tt1550557;OC87: The Obsessive Compulsive, Major Depression, Bipolar, Asperger's Movie;/lXNJU2ge8nBZ4FtyPzmNLnuuk3s.jpg;7;3;1;99;;;;;;;
105978;tt2043931;Neil Young Journeys;/r8jSbyvnBDcy8YrTsQ9Auzm4eNI.jpg;7,5;2;2;10402;99;;;;;;
105980;tt0129023;Dark Harbor;/wDPeXmNhEsJJ2WPcwYnJwrDa6XL.jpg;4,6;9;2;53;18;;;;;;
105989;tt1043585;Zombi: La creazione;/m5CSnXIRtRAjI6qYtvdDSmzY8Dm.jpg;6;2;2;28;27;;;;;;
106006;tt0352524;Living with Michael Jackson: A Tonight Special;/xDtF6lFfQFCYb4HZyT564Gqklzo.jpg;1;2;1;99;;;;;;;
106016;tt0043828;My Forbidden Past;/fMEOrVw41V78XPAyhbfDfvFklV8.jpg;6;4;1;18;;;;;;;
106017;tt0052563;The Angry Hills;/5EaCUSJwpN4Y4oVyWKVxkAIXaO4.jpg;4;2;3;18;10752;53;;;;;
106020;tt0055927;Dr. Crippen;/4RUTNgjnIi569hKhLiSxucObKu1.jpg;6;2;3;18;35;80;;;;;
106021;tt1645155;Erased;/cSyFaSCdauIsmHoAwDaeVehkTqA.jpg;5,6;251;2;28;53;;;;;;
106028;tt0469979;Summer School;/h68NtYITSOwJJNXSlmG73r38MHo.jpg;6;3;1;27;;;;;;;
106049;tt2091398;The Revisionaries;/3DwH9ZLLcE3bpnFQIUKgbsdL12u.jpg;6,4;5;1;99;;;;;;;
106070;tt0118214;Zarkorr! The Invader;/69gYfUD8MiZPQpl0NVPrawzlv81.jpg;5;1;1;878;;;;;;;
106112;tt0022899;Flowers and Trees;/7qV8IuQll3DxZWYtCpj8HtwwGiL.jpg;6,9;16;1;16;;;;;;;
106129;tt0117775;Sudden Manhattan;/vTKCVjpqZmZtCGsO0LJKZd7V1gy.jpg;6;1;2;35;53;;;;;;
106131;tt0210741;I'll Take You There;/qFncd1eC073Jbaie8VIH2Pzzaem.jpg;6;1;3;35;10749;18;;;;;
106134;tt1748113;Meanwhile;/mjScFc8kYJjKaAnFfByDyFhYh7f.jpg;6,3;4;1;18;;;;;;;
106135;tt1954352;Crooked Arrows;/lDcY9nicFAC7GKF0NSqb87eJMnA.jpg;5,6;14;1;18;;;;;;;
106136;tt2065898;Chasing Shakespeare;/2IxTwPgtmWpcczT6MESRz2WUDYZ.jpg;0,5;2;2;10749;18;;;;;;
106143;tt0110097;I'll Do Anything;/nTDUwFB9FlNxb6yMI6qJRPNrZcd.jpg;5,7;18;2;35;18;;;;;;
106199;tt0218822;AsÃ­ es la vida...;/sssyEkhnFkF0yyOku6UYZ82fJux.jpg;5;2;2;18;10769;;;;;;
106222;tt0376827;Pizza;/5IiGUgvTi6xb5sotBY1MPlKOYxL.jpg;5,8;5;2;35;10749;;;;;;
106280;tt0092831;Dark Tower;/nJzZ0hGED79YFtDZXwEz230IsGL.jpg;3;1;2;27;53;;;;;;
106326;tt0065374;The Adventurers;/1WQPcTeZs1BiLT34w2bjURckyms.jpg;6,5;1;3;18;28;12;;;;;
106337;tt1793223;Free Samples;/9x9W4m7extmFK0o0pjdLPYrVtgq.jpg;6;14;1;35;;;;;;;
106344;tt1754853;Waiting for Lightning;/ztopHAETmeHbu58hmmbCpfrHvtU.jpg;5,3;4;1;99;;;;;;;
106348;tt0095098;Encounter at Raven's Gate;/ikZqnEuOrEa9rUNsbxjdFMsXUuO.jpg;5;3;4;14;18;53;878;;;;
106355;tt0036697;Captain America;/6QB0RDBmQ4cyEraT7jUy692VQnd.jpg;5,8;3;3;28;12;878;;;;;
106394;tt0018873;The Fall of the House of Usher;/nREKAoxAaVCWwn1HJdT7GKumtAC.jpg;7,2;10;1;27;;;;;;;
106402;tt0070673;The Severed Arm;/4nN91KDUPxodg0c0DdtRwHLKQxU.jpg;4,2;6;1;27;;;;;;;
106406;tt0033314;Adam Had Four Sons;/zxSc5rWjrkCWOQbuV6WvUecmasY.jpg;6,1;4;1;10749;;;;;;;
106446;tt1592534;Todo lo que tÃº quieras;/mMzqjcaSmTX9nAoSdtoWDYK4iD1.jpg;6,5;4;2;18;10769;;;;;;
106513;tt0036255;The Payoff;/kSS8NAJthHAtC1PVjulKECsXUnm.jpg;6,5;2;4;28;53;80;9648;;;;
106515;tt0028566;Ali Baba Goes To Town;/x4aD50Q3rxl1R9HUUStnCcfquzd.jpg;6,6;5;3;35;10751;14;;;;;
106538;tt0386092;Un amour de femme;/5raonV0MnlFJdJWa0WuxnalxCq8.jpg;5,7;13;2;10749;18;;;;;;
106541;tt1507261;Cargo;/uhoBWXPUIvvstWoG7StOBn6yJqv.jpg;4,1;6;2;18;53;;;;;;
106546;tt0369738;Moscow Heat;/dBL3Zfo4cHIxMHXD5EjoQWcP3yQ.jpg;1,3;3;3;28;18;53;;;;;
106591;tt1919017;Portrait of Wally;/yDtZNbMz0hVi0uMiJBOkS1kvO1r.jpg;5;1;1;99;;;;;;;
106599;tt0379158;Imaginary Witness: Hollywood and the Holocaust;/pTU6ZTOf0MXlfs0ycOVgh7Q9SDS.jpg;5;2;2;99;36;;;;;;
106605;tt0022021;Kept Husbands;/tYQ7cVhKKelB2SIQhf6tk7fReP6.jpg;2,5;2;1;18;;;;;;;
106635;tt0029058;It's Love I'm After;/w68Ql5a5EthX4fOJJWG3FzKgqBu.jpg;7,5;3;1;35;;;;;;;
106646;tt0993846;The Wolf of Wall Street;/vK1o5rZGqxyovfIhZyMELhk03wO.jpg;7,9;6768;3;80;18;35;;;;;
106671;tt0111040;Russkaya simfoniya;/4u8jugsGdTapr0UHAbkv5DV3bbo.jpg;6;3;1;18;;;;;;;
106679;tt0072813;House of Mortal Sin;/mc0wcLSLCtC3ob0Jv0yRjgHwlF1.jpg;6,9;11;1;27;;;;;;;
106682;tt0077357;The Comeback;/fwgEiV3e0ZtRvISzuIRjJYZJOv2.jpg;6;6;3;27;9648;53;;;;;
106717;tt2332831;The Last Will and Testament of Rosalind Leigh;/e9d2Xwk9hQPvAtHp4fX6Dw6RndX.jpg;5;47;2;27;53;;;;;;
106739;tt1957955;Low & Clear;/enO0GY2c9rz8nn7poW1qm8QCtR2.jpg;6;2;1;99;;;;;;;
106747;tt2002718;Machete Kills;/ltblMRM8clWKsjC2qQITuRN40Yr.jpg;5,3;642;3;28;80;53;;;;;
106813;tt0250264;Bonhoeffer: Agent of Grace;/eT3tw9frcoqxelqTgvEgg6xYubE.jpg;7,5;2;1;18;;;;;;;
106821;tt0036836;Four Jills in a Jeep;/xpUpTsZm2qVUl6fFHGtbyVvuu1l.jpg;7;1;2;35;10402;;;;;;
106824;tt0041196;Bomba, the Jungle Boy;/wdmVbhaHL7PdifSy8RpbfkqGTSk.jpg;5;1;1;12;;;;;;;
106826;tt0037990;Pillow to Post;/8EQHuqmyudPxVYNVytQBGHCJe3z.jpg;6,5;3;1;35;;;;;;;
106833;tt0050135;April Love;/52ofoUcuEmQFu5jwOXUxJO1kkYu.jpg;6,6;5;2;35;18;;;;;;
106837;tt0116102;Different for Girls;/fPbbhgKLq1CL6B9PMjzO99cRZJ3.jpg;5,2;5;2;35;10769;;;;;;
106845;tt1612319;Re-Kill;/y4FN6LVPzUbNRQIxOhPe9oCCKFW.jpg;4,8;35;2;27;878;;;;;;
106848;tt0080835;Hamlet;/tIxpyOHUMP9aHX0MI4dVcrp4wLB.jpg;4;3;1;18;;;;;;;
106849;tt0079287;Henry IV Part 1;/ry7VM3FALbwNbjoTXfxSZUcgfv0.jpg;4,5;2;2;18;36;;;;;;
106876;tt0075764;The Black Panther;/ts8SKwDbUliBmBfBjmynYJXwRcd.jpg;5,5;5;3;18;80;27;;;;;
106882;tt0037849;Kitty;/ddVu2DmVgBPeMZ9YDXewKyam7W6.jpg;4,4;4;3;18;10749;36;;;;;
106938;tt1720619;Neverland;/etFSntTdf5dwYqL23vitv2F14yc.jpg;6;93;3;12;14;10751;;;;;
106968;tt0110999;The Road Killers;/dvZ68QMfQvdCWIhAYDjMqGw4FOM.jpg;6;5;4;18;28;53;80;;;;
107019;tt0069320;The Strange Vengeance of Rosalie;/7z7KHXDEvif7vWwNrXn1ubpfiDv.jpg;5;1;2;53;18;;;;;;
107028;tt0082476;Green Ice;/60eUuQRA3Gbh2dWEUnOyanTC5wm.jpg;4,4;5;2;12;10749;;;;;;
107039;tt0304790;Tarik El Hob;/mcKXR6oTypIaxIYBxV2I7VaEcX2.jpg;5;1;2;18;10769;;;;;;
107076;tt0049302;A Hill in Korea;/sO8N9nwTvkmqCxfs734xYBNPtBK.jpg;7;3;3;10752;18;36;;;;;
107096;tt0113950;Nemesis 3: Time Lapse;/hvozm8AuParaWDpwY1fBAXes0Gq.jpg;5,3;4;3;28;53;878;;;;;
107104;tt0092648;Beyond the Rising Moon;/1TEFQUGjjVlcMiMCn7fs1EMQgXD.jpg;6;2;2;53;878;;;;;;
107146;tt0075188;The Sell Out;/2hcZxxVCK6uHpPc7x8xvkmvgUf5.jpg;7;2;1;28;;;;;;;
107170;tt2386231;Ghost Recon: Alpha;/jfzhuHGAC9IM8Y8X1QVE8NLUrI9.jpg;7,5;43;4;28;878;53;10752;;;;
107231;tt0057583;A Ticklish Affair;/tRjPKWfJCkCXf8oLNhmKA8D2U8q.jpg;10;1;2;10749;35;;;;;;
107246;tt0085513;Exposed;/g3JX3MgqDcafucBeRhHEXFFyRli.jpg;4;3;2;18;10402;;;;;;
107250;tt0273153;The Wandering Soul Murders;/aSlZTEod06lrILLhZOoaRKT4t1A.jpg;5,5;4;4;10770;80;18;9648;;;;
107255;tt1624376;A Night for Dying Tigers;/mHihYcsGqkzGbXeXtQUYq9dpBhe.jpg;4;1;2;18;35;;;;;;
107257;tt1823059;A Perfect Ending;/aMqHT2mRqP23e3czeIpysXBGHX5.jpg;6;24;1;18;;;;;;;
107311;tt0109494;Crackerjack;/xTh200S1h154tLx2QcqGPP5s3re.jpg;2;2;2;28;53;;;;;;
107315;tt1641388;Below Zero;/2pg6dHikWmQcU82QkdJqhV6IBQ1.jpg;4,4;12;2;53;27;;;;;;
107319;tt0088393;Wheels of Fire;/1NleYbbxuliafmorewaeEZDv1YN.jpg;5,1;5;3;28;12;878;;;;;
107321;tt0064193;Crossplot;/eEOPLzGpq7x97WXlFqiPEOLtf1C.jpg;5,3;6;2;53;28;;;;;;
107327;tt0065720;Figures in a Landscape;/bf9BdqHDtQmCkKM0HucCarytFGE.jpg;5,4;7;2;53;28;;;;;;
107352;tt0094087;Sweet Revenge;/7SIZ35uHPAZEmIAOh5NswtxrF9k.jpg;6;1;4;12;18;28;53;;;;
107355;tt0080997;The Kidnapping Of The President;/wzfmo9rXVdHsoIGvlGPkefy07LH.jpg;5;1;2;18;12;;;;;;
107412;tt0091957;Silk;/z7a9xU7V4hpOV2J4ZVXRUX4kSAF.jpg;4,3;2;3;28;18;80;;;;;
107420;tt0096114;The Sisterhood;/baVbpz0NOPWXdFhHUxSsqY2IhOz.jpg;3,5;3;3;28;12;878;;;;;
107427;tt0046937;Drums Across the River;/vER5B69OHkWbzJkkT48DeyLSjHg.jpg;4;4;1;37;;;;;;;
107430;tt0082425;Full Moon High;/pBttGG0MuUVx31MjceZy4sZs3by.jpg;3,6;5;2;27;35;;;;;;
107443;tt0049030;The Brave One;/7BS5M8ACJhiW74DGeI1kSJommFt.jpg;6,6;5;1;18;;;;;;;
107499;tt0118705;A Better Place;/aRlyhEQeG9KwnjYnMrfEdlYjDSw.jpg;9;1;1;18;;;;;;;
107569;tt0095613;Memories of Me;/sveCOcLBNrUPzcgEGrcRzdqfCvH.jpg;5;3;2;18;35;;;;;;
107592;tt0049061;The Catered Affair;/qbtxlIKk3qGOq4RVAOJB73U7eB8.jpg;5,9;7;3;35;18;10749;;;;;
107593;tt0040499;June Bride;/cB3QVJ1teYNjd7qPx7MG8Ga99wp.jpg;8,3;2;1;35;;;;;;;
107596;tt0126771;Halloween with the New Addams Family;/wwmEpUlxaBlRAOUs0u8GoIu6IDD.jpg;5,3;3;2;35;27;;;;;;
107605;tt0443725;Street Fighter 2050;/oIJ6AUF98cMYG8sRbUrGVBqOlAa.jpg;2,7;3;1;28;;;;;;;
107612;tt0049042;Calabuch;/DXBPsXoua8Y5FjJs1IDWpcOQZt.jpg;8,2;9;1;35;;;;;;;
107625;tt0049639;The Proud Ones;/cokKvfVGP7fhKVhDphUg37qMmpT.jpg;5,4;5;2;28;37;;;;;;
107637;tt0203620;If You Were Young: Rage;/1aztfNj4tBIlimrGxWxuYieH9dk.jpg;6,5;2;2;18;10769;;;;;;
107643;tt0418815;KÃ´iki bÃ´ryoku: ryuuketsu no shima;/8HExkYWRO9kgD5QzgjaO5scauOy.jpg;3,8;2;3;18;28;10769;;;;;
107743;tt0118127;Wedding Bell Blues;/mev1KMlyNFpNYDbNhZ75P8J2lPI.jpg;5,5;2;2;35;10749;;;;;;
107745;tt0102825;Saajan;/m53d6B4hVFD1CiPujquzqi2EWbJ.jpg;5,5;4;3;10749;18;10769;;;;;
107753;tt1555058;Collaborator;/hfmyfxXHbGs0gKM3orY86bx4GTh.jpg;5;4;2;35;18;;;;;;
107774;tt0069080;Pete 'n' Tillie;/ksgNDhRCkTUvQFBkcvsimCOukD4.jpg;6,4;5;3;18;35;10749;;;;;
107781;tt0109449;The Club;/46uNAW4j1dej3aniqQyj5muOfVf.jpg;3,2;3;1;27;;;;;;;
107808;tt1326277;The Yankles;/nn09W1FkSYBqTbXp4OU5YcIBUfE.jpg;7;1;1;35;;;;;;;
107811;tt1711425;21 & Over;/wNN7MnoQn1nB1Kt8ybehJ1HCxJe.jpg;5,7;748;1;35;;;;;;;
107846;tt1211956;Escape Plan;/1jHF5or25uCZr7O5c7CYm9eTrTw.jpg;6,7;1688;2;28;53;;;;;;
107874;tt0039357;Escape Me Never;/dUa5xTUEq6STPLfL7PGbKzcjX8N.jpg;5,5;1;1;18;;;;;;;
107942;tt0202711;Swimming;/8bvoJG01XZR7IdqLSKVCADAPXJZ.jpg;5,5;2;1;18;;;;;;;
107966;tt0046011;Loose in London;/8CfLQ55gTsoAZTht95YYvfFOOfW.jpg;6,5;1;3;35;28;12;;;;;
107973;tt0037651;The Dolly Sisters;/tflstDQLENEZSVLIMOgIg4Kt1dV.jpg;3,5;2;2;10749;10402;;;;;;
107985;tt1213663;The World's End;/7xZUJMqGBLvhPJqn23UM3yUC5k5.jpg;6,7;1820;3;35;28;878;;;;;
107999;tt0040187;The Bride Goes Wild;/c0S0TzqQXckPIcei1lFsu9YDjy3.jpg;6;1;2;35;10749;;;;;;
108003;tt0056897;Call Me Bwana;/a5skjhkNOIQ76C1LTLlChs91oRo.jpg;7;1;1;35;;;;;;;
108010;tt0035710;Campus Rhythm;/zXWPxuteRZnW4E3xqH1rW0oy6Ot.jpg;4;1;3;10749;35;10402;;;;;
108021;tt0106661;A Dangerous Woman;/tajX799vhuPz8LQFAlTVEFVTaUB.jpg;4,8;6;2;18;10749;;;;;;
108055;tt0024083;Hallelujah I'm a Bum;/v3ih065smPqcr2LRgDNPZedA6iz.jpg;2,5;2;2;10402;10749;;;;;;
108059;tt0088925;City Limits;/gHg7oc62AL8C2JWnSTwkp7ILBbE.jpg;2,8;4;2;28;878;;;;;;
108147;tt1954780;Rise of the Animals;/34rRuJXYDulBXWZENDFe9P3u68b.jpg;2,8;5;3;35;27;12;;;;;
108176;tt1054478;Daniel Tosh: Completely Serious;/A8hORrTjBHCkCyUZ9p1MKleMzlc.jpg;6,5;16;1;35;;;;;;;
108177;tt0954327;Demetri Martin. Person.;/blTm7pUm0Ec7nOkGl0FZr1Gwwnx.jpg;6,9;9;2;35;10770;;;;;;
108179;tt0064959;Il seme dell'uomo;/770VZFSokj0OsZBObOicZTKj56p.jpg;6,6;4;4;18;878;10749;14;;;;
108181;tt0048992;The Beast of Hollow Mountain;/zTKZdsxD3xOG5ylEqjXFdPvdd1G.jpg;4,6;10;3;27;878;37;;;;;
108200;tt0032397;The Doctor Takes a Wife;/THD1Y6qiRk4w4sNBwC8d41mjTE.jpg;7;2;1;35;;;;;;;
108204;tt0281905;Double Teamed;/xZF4k6BJlKcBxoZSGZVWeAMT4qV.jpg;5,6;16;2;18;10751;;;;;;
108209;tt0025347;Kid Millions;/kofMQldgwzsu8IVTaPZXrrOl3LZ.jpg;5,3;3;2;10402;35;;;;;;
108213;tt0021025;King of Jazz;/ueTWsGxFHXd4HgC2iI8nfN51O5I.jpg;2,7;3;2;10402;16;;;;;;
108220;tt0035379;Star Spangled Rhythm;/eXPC7A7FIdOQejbuUGQmtF6HN2k.jpg;6,3;3;2;35;10402;;;;;;
108222;tt0033167;Tin Pan Alley;/hqIthbGZr6uDgHS5U8LuloktaGW.jpg;5;1;2;18;10749;;;;;;
108228;tt0192013;A Fare to Remember;;4,5;2;2;18;10749;;;;;;
108232;tt0043792;The Mating Season;/kuFBWuWVDFXtpD31x3rTV2GqIvv.jpg;6,6;7;1;35;;;;;;;
108235;tt1743378;Finding a Family;/nHb4eercsC3aTHIpHgiGOPxvV6D.jpg;5,8;9;3;18;10751;10770;;;;;
108241;tt0087789;Next of Kin;/fYtIYPpBvovrTg6oVVnQgHD7MPl.jpg;5,1;6;2;18;35;;;;;;
108251;tt1956502;Girl Fight;/Xg1FUpOLPggGSQM8gJyYMLQaJH.jpg;5,9;9;2;18;10770;;;;;;
108256;tt0040395;Good Sam;/3F2SAjKhbTO5SQ4n8q7gm8byFJV.jpg;6;3;3;35;18;10749;;;;;
108259;tt0100063;The Love She Sought;/bYenMgQSxlZPliXTFF8xmmgYMDn.jpg;1;1;2;18;10749;;;;;;
108266;tt0048310;The Lone Ranger;/vt4sOhkSozh75Sc5wk0AQgWocZr.jpg;6,1;7;2;12;37;;;;;;
108267;tt0051876;The Lone Ranger and the Lost City of Gold;/5MD2vYaIJmMni2isU51ue1l5oAS.jpg;6,3;3;3;28;12;37;;;;;
108282;tt0073418;Murder on Flight 502;/ut8j3HECOm9h8BwJPhLWyizQmkE.jpg;5;1;4;18;28;53;9648;;;;
108312;tt0091613;Native Son;/nRHFI0oGyCIMjno7p7iGheVDJre.jpg;2;2;1;18;;;;;;;
108316;tt0119534;The Alarmist;/9jrlOStmvy8yjchgzdh0K69ftqk.jpg;3,3;3;1;35;;;;;;;
108322;tt0075345;Tracks;/o3PO9sh4d7VUdRJugFE7Eakw911.jpg;6;2;1;18;;;;;;;
108345;tt0046865;The Command;/j0DYNTn5CLEzkIDQx7eXpiSYGhe.jpg;4,5;5;1;37;;;;;;;
108346;tt0144178;Dreaming of Joseph Lees;/5l68j63lCPjBuy5Hvmi7RH8fvHq.jpg;6;2;2;10749;18;;;;;;
108348;tt0028517;A Woman Rebels;/7BYPKqi1T4HAtrwVYnG7sUbNtQ6.jpg;4,5;3;3;18;36;10749;;;;;
108401;tt0120197;Star Maps;/oX3LxA4bg6U9HuGEcHL5wCiiLAC.jpg;5,3;3;2;35;18;;;;;;
108419;tt0196530;Empire;/16ifh0R3PsjAMU3pNgTZdu94S0u.jpg;4;7;1;99;;;;;;;
108432;tt0100597;Sherlock Holmes and the Leading Lady;/fq5asd3FzuLTzfPITWkOpxRo0at.jpg;3,5;4;3;80;18;9648;;;;;
108476;tt2401099;Trashed;/4pqkg0NPfBhTACjRblYaoeZ94F0.jpg;6,9;9;1;99;;;;;;;
108501;tt0240791;Parole Violators;/bw64SBphUsh25HDXvSN4676aYWG.jpg;7;1;1;28;;;;;;;
108523;tt1221151;Yami no kodomo-tachi;/zyjlItChl60Mm9xKn3JS9lQ5gDJ.jpg;7;3;1;18;;;;;;;
108540;tt2275549;Bill W.;/AqFoDRXdsR4anzYMyGaGFn77hjU.jpg;5;1;1;99;;;;;;;
108553;tt0100611;Sibling Rivalry;/hZFngKgPcB7LJkljdYUXC2mtVZz.jpg;3,8;12;2;35;10749;;;;;;
108564;tt0050928;Saint Joan;/hDq4deSt79RjjPzu6Ew4VgFzD4w.jpg;6,5;6;2;36;18;;;;;;
108614;tt1615885;The Seminarian;/4SO94KNRWGR9jZNEoPotJUBNV3O.jpg;5,9;5;1;18;;;;;;;
108632;tt0018397;The Show;/h4FVncRWTEOmxIh8fLGEAEZcSxV.jpg;7;2;2;80;18;;;;;;
108639;tt0460724;Blush;/4PoDgbDwjUuTJqu816MM0EznXZu.jpg;4;1;4;18;10402;14;10749;;;;
108668;tt0046683;The Adventures of Hajji Baba;/pSEYTPhDHWwE7jDKptSJTku5kTr.jpg;6;2;2;12;10749;;;;;;
108688;tt0039250;Cass Timberlane;/mEp0akzCtC4nW1opQMdXQPXiKV7.jpg;6;1;2;18;10749;;;;;;
108716;tt0116619;In Cold Blood;/iMOsUS0gcdl9PX1nppstTxnDKJo.jpg;4,6;6;2;80;10770;;;;;;
108723;tt0068564;Face-Off;/1Nv4B1aAnckeTKKoeiWhBR5YlV5.jpg;5,5;3;2;18;10749;;;;;;
108726;tt2104837;A Common Man;/vsFmuiTLgq3oDgs7KB6vfWnmUdx.jpg;5,5;23;2;28;53;;;;;;
108788;tt0213968;Out of Mind: The Stories of H.P. Lovecraft;/czXSgck8xzuDlrBiDdpzOLydeC8.jpg;7;1;3;27;14;10770;;;;;
108794;tt0120110;Sharpe's Revenge;/71FGum2lWEitQmmqZEoi9nL8TGe.jpg;7,2;9;3;28;12;36;;;;;
